x;y;z;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94
0;0;0;-0.042;0.012;0.062;0;0;0;0;0;0;-0.226;0.418;-0.091;-0.008;0.003;-0.286;0;0;0;0;0.257;0;-1;1.004;-0.182;0.997;0.941;-0.245;-0.985;0;-0.089;-0.26;-0.089;0.787;0.161;0.233;0.279;0;0;0;-0.59;0.162;-0.126;0.467;-0.101;-0.035;0;0;0;-0.563;0.193;-0.014;0.727;0.167;-0.014;0.012;-0.746;0.307;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.63;0.186;0.812;0.812;-0.747;0.305;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.631;0.186;0.812;0.812
0;0;0;-0.047;0.013;0.059;0;0;0;0;0;0;-0.258;0.459;-0.105;-0.008;0.003;-0.286;0;0;0;0;0.257;0;-1.005;1.008;-0.907;0.908;0.936;-0.466;-0.998;0;-0.06;-0.374;0.229;0.818;-0.06;0.159;0.047;0;0;0;-0.575;0.179;-0.13;0.461;-0.093;-0.036;-0.001;0;0;-0.602;0.201;-0.033;0.727;0.16;-0.015;0.013;-0.746;0.307;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.63;0.186;0.812;0.812;-0.747;0.305;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.631;0.186;0.812;0.812
0;0;0;-0.052;0.015;0.056;0;0;0;0;0;0;-0.27;0.475;-0.111;-0.008;0.003;-0.286;0;0;0;0;0.257;0;-1.005;1.008;-0.911;0.905;0.939;-0.557;-0.998;0;-0.067;-0.463;0.395;0.828;-0.2;0.134;-0.052;0;0;0;-0.569;0.186;-0.13;0.457;-0.089;-0.037;-0.001;0;0;-0.618;0.205;-0.034;0.728;0.154;-0.016;0.013;-0.746;0.307;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.63;0.186;0.812;0.812;-0.747;0.305;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.631;0.186;0.812;0.812
0;0;0;-0.063;0.02;0.048;0;0;0;0;0;0;-0.287;0.505;-0.123;-0.008;0.003;-0.286;0;0;0;0;0.257;0;-1.005;1.007;-0.924;0.895;0.948;-0.653;-0.998;0;-0.097;-0.637;0.581;0.836;-0.398;0.103;-0.155;0;0;0;-0.56;0.197;-0.132;0.447;-0.081;-0.038;-0.001;0;0;-0.647;0.21;-0.023;0.729;0.133;-0.018;0.014;-0.746;0.307;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.63;0.186;0.812;0.812;-0.747;0.305;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.631;0.186;0.812;0.812
0;0;0;-0.071;0.023;0.041;0;0;0;0;0;0;-0.292;0.522;-0.129;-0.008;0.003;-0.286;0;0;0;0;0.257;0;-1.005;1.007;-0.921;0.897;0.946;-0.698;-0.998;0;-0.12;-0.738;0.598;0.844;-0.454;0.088;-0.174;0;0;0;-0.555;0.203;-0.133;0.439;-0.077;-0.039;-0.001;0;0;-0.662;0.212;-0.01;0.73;0.116;-0.019;0.014;-0.746;0.307;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.63;0.186;0.812;0.812;-0.747;0.305;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.631;0.186;0.812;0.812
0;0;0;-0.075;0.025;0.038;0;0;0;0;0;0;-0.292;0.53;-0.132;-0.008;0.003;-0.286;0;0;0;0;0.257;0;-1.004;1.006;-0.936;0.884;0.956;-0.682;-0.998;0;-0.131;-0.786;0.588;0.848;-0.462;0.084;-0.164;0;0;0;-0.553;0.205;-0.135;0.435;-0.074;-0.039;-0.001;0;0;-0.669;0.213;-0.002;0.731;0.105;-0.019;0.015;-0.746;0.307;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.63;0.186;0.812;0.812;-0.747;0.305;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.631;0.186;0.812;0.812
0;0;0;-0.086;0.034;0.029;0;0;0;0;0;0;-0.297;0.545;-0.136;-0.008;0.003;-0.286;0;0;0;0;0.257;0;-0.886;0.904;0.656;0.563;0.244;0.042;-0.559;0;-0.151;-0.898;0.47;0.866;-0.402;0.077;-0.104;0;0;0;-0.549;0.209;-0.133;0.422;-0.068;-0.04;-0.002;0;0;-0.686;0.212;0.028;0.733;0.071;-0.02;0.015;-0.746;0.307;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.63;0.186;0.812;0.812;-0.747;0.305;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.631;0.186;0.812;0.812
0;0;0;-0.095;0.044;0.024;0;0;0;0;0;0;-0.301;0.547;-0.136;-0.008;0.003;-0.286;0;0;0;0;0.257;0;-0.539;0.774;0.183;0.426;-0.064;0.181;-0.133;0;-0.158;-0.94;0.363;0.891;-0.301;0.066;-0.024;0;0;0;-0.549;0.208;-0.141;0.412;-0.065;-0.04;-0.002;0;0;-0.693;0.208;0.039;0.736;0.046;-0.02;0.015;-0.746;0.307;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.63;0.186;0.812;0.812;-0.747;0.305;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.631;0.186;0.812;0.812
0;0;0;-0.099;0.052;0.018;0;0;0;0;0;0;-0.294;0.544;-0.136;-0.008;0.003;-0.286;0;0;0;0;0.257;0;-0.363;0.722;0.065;0.439;-0.156;0.146;-0.081;0;-0.176;-0.936;0.201;0.929;-0.165;0.037;0.05;0;0;0;-0.55;0.204;-0.155;0.402;-0.064;-0.04;-0.002;0;0;-0.692;0.2;0.042;0.736;0.025;-0.02;0.015;-0.746;0.307;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.63;0.186;0.812;0.812;-0.747;0.305;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.631;0.186;0.812;0.812
0;0;0;-0.094;0.056;0.012;0;0;0;0;0;0;-0.278;0.538;-0.136;-0.009;0.003;-0.286;0;0;0;0;0.257;0;-0.239;0.68;0.027;0.495;-0.192;0.068;-0.076;0;-0.198;-0.914;-0.014;0.966;0.019;0.015;0.113;0;0;0;-0.55;0.195;-0.176;0.391;-0.066;-0.04;-0.002;0;0;-0.687;0.19;0.037;0.736;0.004;-0.02;0.015;-0.746;0.307;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.63;0.186;0.812;0.812;-0.747;0.305;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.631;0.186;0.812;0.812
0;0;0;-0.091;0.056;0.011;0;0;0;0;0;0;-0.272;0.536;-0.136;-0.009;0.003;-0.286;0;0;0;0;0.257;0;-0.207;0.669;0.022;0.519;-0.196;0.04;-0.076;0;-0.207;-0.903;-0.088;0.976;0.082;0.011;0.132;0;0;0;-0.55;0.192;-0.185;0.387;-0.066;-0.041;-0.002;0;0;-0.685;0.187;0.033;0.736;-0.003;-0.02;0.015;-0.746;0.307;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.63;0.186;0.812;0.812;-0.747;0.305;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.631;0.186;0.812;0.812
0;0;0;-0.075;0.052;0.005;0;0;0;0;0;0;-0.245;0.528;-0.137;-0.009;0.003;-0.286;0;0;0;0;0.257;0;-0.109;0.628;0.028;0.632;-0.179;-0.052;-0.086;0;-0.253;-0.667;-0.881;0.923;0.654;-0.015;0.402;0;0;0;-0.549;0.177;-0.231;0.375;-0.07;-0.041;-0.002;0;0;-0.67;0.171;0.007;0.736;-0.022;-0.02;0.015;-0.746;0.307;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.63;0.186;0.812;0.812;-0.747;0.305;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.631;0.186;0.812;0.812
0;0;0;-0.066;0.048;0.003;0;0;0;0;0;0;-0.235;0.524;-0.137;-0.009;0.003;-0.286;0;0;0;0;0.257;0;-0.075;0.612;0.025;0.693;-0.157;-0.079;-0.091;0;-0.28;-0.504;-0.952;0.882;0.83;-0.018;0.474;0;0;0;-0.549;0.168;-0.202;0.371;-0.072;-0.041;-0.002;0;0;-0.664;0.162;0.035;0.735;-0.045;-0.02;0.015;-0.746;0.307;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.63;0.186;0.812;0.812;-0.747;0.305;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.631;0.186;0.812;0.812
0;0;0;-0.056;0.042;0.001;0;0;0;0;0;0;-0.23;0.522;-0.136;-0.009;0.003;-0.286;0;0;0;0;0.257;0;-0.053;0.607;0.012;0.749;-0.129;-0.089;-0.088;0;-0.285;-0.372;-0.947;0.86;0.868;-0.001;0.453;0;0;0;-0.548;0.161;-0.197;0.37;-0.072;-0.041;-0.002;0;0;-0.658;0.155;0.046;0.735;-0.062;-0.021;0.015;-0.746;0.307;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.63;0.186;0.812;0.812;-0.747;0.305;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.631;0.186;0.812;0.812
0;0;0;-0.048;0.037;0.001;0;0;0;0;0;0;-0.23;0.522;-0.136;-0.009;0.003;-0.286;0;0;0;0;0.257;0;-0.041;0.61;-0.003;0.789;-0.105;-0.086;-0.082;0;-0.282;-0.286;-0.903;0.857;0.832;0.01;0.396;0;0;0;-0.548;0.154;-0.208;0.373;-0.073;-0.041;-0.002;0;0;-0.653;0.149;0.041;0.733;-0.068;-0.021;0.015;-0.746;0.307;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.63;0.186;0.812;0.812;-0.747;0.305;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.631;0.186;0.812;0.812
0;0;0;-0.036;0.027;0.002;0;0;0;0;0;0;-0.231;0.523;-0.133;-0.009;0.003;-0.286;0;0;0;0;0.257;0;-0.03;0.619;-0.037;0.837;-0.07;-0.068;-0.082;0;-0.283;-0.255;-0.718;0.904;0.684;0.034;0.213;0;0;0;-0.547;0.147;-0.231;0.384;-0.072;-0.041;-0.002;0;0;-0.647;0.141;0.028;0.732;-0.07;-0.021;0.015;-0.746;0.307;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.63;0.186;0.812;0.812;-0.747;0.305;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.631;0.186;0.812;0.812
0;0;0;-0.026;0.02;0.004;0;0;0;0;0;0;-0.236;0.527;-0.132;-0.009;0.003;-0.286;0;0;0;0;0.257;0;-0.026;0.624;-0.058;0.856;-0.052;-0.055;-0.086;0;-0.285;-0.279;-0.534;0.934;0.548;0.05;0.119;0;0;0;-0.547;0.144;-0.239;0.391;-0.072;-0.041;-0.002;0;0;-0.643;0.137;0.019;0.731;-0.071;-0.021;0.015;-0.746;0.307;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.63;0.186;0.812;0.812;-0.747;0.305;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.631;0.186;0.812;0.812
0;0;0;-0.005;0.006;0.01;0;0;0;0;0;0;-0.252;0.537;-0.129;-0.009;0.003;-0.286;0;0;0;0;0.257;0;-0.02;0.633;-0.091;0.878;-0.03;-0.035;-0.092;0;-0.289;-0.338;-0.207;0.959;0.31;0.074;0.023;0;0;0;-0.547;0.14;-0.249;0.405;-0.071;-0.041;-0.002;0;0;-0.639;0.129;-0.002;0.733;-0.072;-0.021;0.015;-0.746;0.307;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.63;0.186;0.812;0.812;-0.747;0.305;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.631;0.186;0.812;0.812
0;0;0;0.018;-0.012;0.019;0;0;0;0;0;0;-0.268;0.549;-0.124;-0.009;0.003;-0.286;0;0;0;0;0.257;0;-0.029;0.651;-0.135;0.905;0.011;-0.034;-0.081;0;-0.294;-0.398;0.043;0.961;0.137;0.091;-0.024;0;0;0;-0.547;0.137;-0.254;0.421;-0.071;-0.041;-0.002;0;0;-0.634;0.119;-0.031;0.735;-0.074;-0.021;0.015;-0.746;0.307;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.63;0.186;0.812;0.812;-0.747;0.305;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.631;0.186;0.812;0.812
0;0;0;0.03;-0.021;0.023;0;0;0;0;0;0;-0.278;0.556;-0.123;-0.009;0.003;-0.286;0;0;0;0;0.257;0;-0.041;0.665;-0.165;0.922;0.038;-0.037;-0.071;0;-0.296;-0.426;0.132;0.958;0.079;0.097;-0.028;0;0;0;-0.547;0.137;-0.257;0.43;-0.071;-0.041;-0.002;0;0;-0.633;0.115;-0.049;0.737;-0.072;-0.021;0.015;-0.746;0.307;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.63;0.186;0.812;0.812;-0.747;0.305;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.631;0.186;0.812;0.812
0;0;0;0.06;-0.045;0.035;0;0;0;0;0;0;-0.294;0.57;-0.115;-0.009;0.003;-0.286;0;0;0;0;0.257;0;-0.068;0.703;-0.23;0.948;0.08;-0.022;-0.061;0;-0.341;-0.557;0.527;0.945;-0.286;0.068;-0.123;0;0;0;-0.546;0.137;-0.267;0.454;-0.07;-0.041;-0.002;0;0;-0.638;0.107;-0.066;0.736;-0.057;-0.021;0.015;-0.746;0.307;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.63;0.186;0.812;0.812;-0.747;0.305;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.631;0.186;0.812;0.812
0;0;0;0.072;-0.051;0.047;0;0;0;0;0;0;-0.302;0.575;-0.105;-0.009;0.003;-0.286;0;0;0;0;0.257;0;-0.063;0.732;-0.191;0.927;0.033;0.027;-0.07;0;-0.509;-0.796;0.921;0.875;-0.962;-0.022;-0.211;0;0;0;-0.548;0.139;-0.261;0.475;-0.068;-0.041;-0.002;0;0;-0.645;0.105;-0.06;0.728;-0.048;-0.022;0.015;-0.746;0.307;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.63;0.186;0.812;0.812;-0.747;0.305;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.631;0.186;0.812;0.812
0;0;0;0.077;-0.055;0.056;0;0;0;0;0;0;-0.313;0.57;-0.094;-0.009;0.003;-0.286;0;0;0;0;0.257;0;-0.052;0.721;-0.078;0.92;-0.031;0.013;-0.115;0;-0.599;-0.966;0.654;0.843;-0.853;0.008;-0.186;0;0;0;-0.556;0.141;-0.223;0.49;-0.062;-0.042;-0.002;0;0;-0.651;0.111;-0.024;0.719;-0.045;-0.023;0.015;-0.746;0.307;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.63;0.186;0.812;0.812;-0.747;0.305;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.631;0.186;0.812;0.812
0;0;0;0.08;-0.058;0.066;0;0;0;0;0;0;-0.334;0.559;-0.081;-0.009;0.003;-0.286;0;0;0;0;0.257;0;-0.075;0.699;0.016;0.944;-0.085;-0.037;-0.136;0;-0.48;-0.909;0.094;0.818;-0.349;0.135;0.056;0;0;0;-0.57;0.147;-0.196;0.507;-0.051;-0.042;-0.002;0;0;-0.657;0.124;0.031;0.706;-0.037;-0.022;0.015;-0.746;0.307;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.63;0.186;0.812;0.812;-0.747;0.305;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.631;0.186;0.812;0.812
0;0;0;0.078;-0.058;0.07;0;0;0;0;0;0;-0.345;0.553;-0.076;-0.009;0.003;-0.286;0;0;0;0;0.257;0;-0.081;0.708;-0.022;0.945;-0.073;-0.025;-0.123;0;-0.413;-0.828;-0.144;0.795;-0.125;0.17;0.191;0;0;0;-0.577;0.15;-0.187;0.514;-0.046;-0.042;-0.002;0;0;-0.66;0.13;0.05;0.7;-0.036;-0.022;0.015;-0.746;0.307;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.63;0.186;0.812;0.812;-0.747;0.305;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.631;0.186;0.812;0.812
0;0;0;0.058;-0.058;0.089;0;0;0;0;0;0;-0.399;0.522;-0.054;-0.009;0.003;-0.286;0;0;0;0;0.257;0;-0.329;0.871;0.841;0.618;-0.517;0.285;-0.475;0;-0.185;-0.376;-0.559;0.653;0.447;0.193;0.469;0;0;0;-0.602;0.167;-0.113;0.547;-0.028;-0.043;-0.002;0;0;-0.653;0.143;0.089;0.675;-0.043;-0.021;0.015;-0.746;0.307;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.63;0.186;0.812;0.812;-0.747;0.305;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.631;0.186;0.812;0.812
0;0;0;0.052;-0.059;0.094;0;0;0;0;0;0;-0.424;0.509;-0.049;-0.009;0.003;-0.286;0;0;0;0;0.257;0;-0.307;0.869;0.657;0.679;-0.524;0.168;-0.244;0;-0.103;-0.177;-0.596;0.601;0.529;0.184;0.44;0;0;0;-0.611;0.173;-0.075;0.56;-0.024;-0.043;-0.002;0;0;-0.648;0.145;0.108;0.662;-0.046;-0.021;0.015;-0.746;0.307;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.63;0.186;0.812;0.812;-0.747;0.305;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.631;0.186;0.812;0.812
0;0;0;0.047;-0.055;0.096;0;0;0;0;0;0;-0.451;0.494;-0.045;-0.009;0.003;-0.286;0;0;0;0;0.257;0;-0.286;0.868;0.493;0.736;-0.51;0.058;-0.089;0;-0.015;0.018;-0.634;0.587;0.56;0.14;0.321;0;0;0;-0.62;0.179;-0.039;0.575;-0.022;-0.043;-0.002;0;0;-0.641;0.147;0.13;0.644;-0.049;-0.021;0.015;-0.746;0.307;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.63;0.186;0.812;0.812;-0.747;0.305;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.631;0.186;0.812;0.812
0;0;0;0.044;-0.047;0.098;0;0;0;0;0;0;-0.47;0.477;-0.04;-0.009;0.003;-0.286;0;0;0;0;0.257;0;-0.264;0.856;0.381;0.776;-0.507;-0.013;-0.021;0;0.084;0.149;-0.66;0.606;0.566;0.095;0.184;0;0;0;-0.626;0.183;-0.011;0.588;-0.024;-0.043;-0.002;0;0;-0.632;0.148;0.148;0.625;-0.053;-0.021;0.015;-0.746;0.307;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.63;0.186;0.812;0.812;-0.747;0.305;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.631;0.186;0.812;0.812
0;0;0;0.038;-0.033;0.097;0;0;0;0;0;0;-0.483;0.452;-0.035;-0.009;0.003;-0.286;0;0;0;0;0.257;0;-0.235;0.849;0.248;0.805;-0.47;-0.045;0.006;0;0.184;0.273;-0.694;0.651;0.562;0.05;0.031;0;0;0;-0.629;0.189;0.012;0.602;-0.029;-0.043;-0.002;0;0;-0.624;0.154;0.175;0.594;-0.054;-0.022;0.015;-0.746;0.307;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.63;0.186;0.812;0.812;-0.747;0.305;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.631;0.186;0.812;0.812
0;0;0;0.031;-0.021;0.094;0;0;0;0;0;0;-0.49;0.427;-0.032;-0.01;0.003;-0.286;0;0;0;0;0.257;0;-0.209;0.857;0.127;0.824;-0.417;-0.063;0.02;0;0.253;0.358;-0.713;0.698;0.553;0.025;-0.092;0;0;0;-0.629;0.194;0.025;0.612;-0.035;-0.043;-0.002;0;0;-0.617;0.16;0.189;0.565;-0.053;-0.021;0.015;-0.746;0.307;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.63;0.186;0.812;0.812;-0.747;0.305;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.631;0.186;0.812;0.812
0;0;0;0.021;-0.008;0.093;0;0;0;0;0;0;-0.497;0.399;-0.026;-0.01;0.003;-0.286;0;0;0;0;0.257;0;-0.18;0.88;-0.018;0.84;-0.344;-0.086;0.026;0;0.305;0.421;-0.701;0.749;0.536;0.02;-0.199;0;0;0;-0.628;0.199;0.033;0.622;-0.042;-0.043;-0.002;0;0;-0.607;0.164;0.192;0.534;-0.053;-0.022;0.015;-0.746;0.307;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.63;0.186;0.812;0.812;-0.747;0.305;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.631;0.186;0.812;0.812
0;0;0;0.014;0.001;0.092;0;0;0;0;0;0;-0.501;0.376;-0.021;-0.01;0.003;-0.286;0;0;0;0;0.257;0;-0.156;0.908;-0.141;0.85;-0.284;-0.109;0.025;0;0.337;0.46;-0.675;0.789;0.516;0.025;-0.263;0;0;0;-0.625;0.202;0.039;0.632;-0.048;-0.043;-0.002;0;0;-0.601;0.169;0.194;0.508;-0.051;-0.022;0.015;-0.746;0.307;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.63;0.186;0.812;0.812;-0.747;0.305;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.631;0.186;0.812;0.812
0;0;0;0.009;0.005;0.09;0;0;0;0;0;0;-0.504;0.363;-0.02;-0.01;0.003;-0.286;0;0;0;0;0.257;0;-0.141;0.927;-0.203;0.854;-0.252;-0.123;0.021;0;0.351;0.476;-0.655;0.81;0.498;0.03;-0.287;0;0;0;-0.623;0.204;0.042;0.638;-0.05;-0.043;-0.002;0;0;-0.598;0.171;0.193;0.494;-0.047;-0.021;0.015;-0.746;0.307;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.63;0.186;0.812;0.812;-0.747;0.305;0.312;0.639;0.662;-0.351;0.766;0.793;0.668;-0.513;0.762;0.811;0.655;-0.038;0.775;0.812;0.631;0.186;0.812;0.812
